RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,period_date,home_value
405,1612,Brown County,county,MN,MN,"New Ulm, MN",27,15,3/31/2023,191996.30983064568
248,1627,Lyon County,county,MN,MN,"Marshall, MN",27,83,3/31/2023,193527.7855370796
320,1639,Todd County,county,MN,MN,,27,153,3/31/2023,231326.65271790547
1193,1720,Meeker County,county,MN,MN,,27,93,3/31/2023,250416.6642585091
1268,1765,Nobles County,county,MN,MN,"Worthington, MN",27,105,3/31/2023,211497.08305696875
2064,1803,Wabasha County,county,MN,MN,"Rochester, MN",27,157,3/31/2023,263649.64668618125
1786,1813,Hubbard County,county,MN,MN,,27,57,3/31/2023,272901.6232758215
2263,1815,Fillmore County,county,MN,MN,"Rochester, MN",27,45,3/31/2023,251714.92395999547
483,1830,Dodge County,county,MN,MN,"Rochester, MN",27,39,3/31/2023,286470.2798229252
1179,1874,Martin County,county,MN,MN,"Fairmont, MN",27,91,3/31/2023,179232.13799800086
1484,1933,Waseca County,county,MN,MN,,27,161,3/31/2023,222769.02809762236
1783,1941,Houston County,county,MN,MN,"La Crosse-Onalaska, WI-MN",27,55,3/31/2023,266942.0869047812
1831,2098,Kanabec County,county,MN,MN,,27,65,3/31/2023,239006.8049522598
822,2112,Aitkin County,county,MN,MN,,27,1,3/31/2023,233508.88221498928
1995,2133,Redwood County,county,MN,MN,,27,127,3/31/2023,157328.34028343242
1359,2138,Roseau County,county,MN,MN,,27,135,3/31/2023,223921.58477525305
1390,2158,Sibley County,county,MN,MN,,27,143,3/31/2023,256995.10550404308
2498,2172,Renville County,county,MN,MN,,27,129,3/31/2023,166077.4732925055
2996,2219,Pennington County,county,MN,MN,,27,113,3/31/2023,205080.0604412198
1463,2223,Wadena County,county,MN,MN,,27,159,3/31/2023,193398.14899991135
2697,2231,Faribault County,county,MN,MN,,27,43,3/31/2023,134658.9247664232
2200,2310,Chippewa County,county,MN,MN,,27,23,3/31/2023,183469.4227064741
3098,2342,Koochiching County,county,MN,MN,,27,71,3/31/2023,140949.59537591794
2906,2386,Cottonwood County,county,MN,MN,,27,33,3/31/2023,157737.13767848074
2595,2408,Watonwan County,county,MN,MN,,27,165,3/31/2023,139648.4289029435
298,2409,Pope County,county,MN,MN,,27,121,3/31/2023,281463.10667391686
223,2430,Lake County,county,MN,MN,"Duluth, MN-WI",27,75,3/31/2023,233836.12825727384
1803,2484,Jackson County,county,MN,MN,,27,63,3/31/2023,179179.09023027934
740,2505,Swift County,county,MN,MN,,27,151,3/31/2023,161593.66678585185
306,2509,Rock County,county,MN,MN,,27,133,3/31/2023,218586.68611197063
2041,2512,Stevens County,county,MN,MN,,27,149,3/31/2023,195279.85920914783
3264,2519,Yellow Medicine County,county,MN,MN,,27,173,3/31/2023,152867.7118292347
2826,2542,Pipestone County,county,MN,MN,,27,117,3/31/2023,159589.2768488079
2411,2559,Marshall County,county,MN,MN,,27,89,3/31/2023,197420.90870426907
2904,2607,Clearwater County,county,MN,MN,,27,29,3/31/2023,192311.7372495328
1249,2644,Murray County,county,MN,MN,,27,101,3/31/2023,192179.5581982598
3212,2757,Lac Qui Parle County,county,MN,MN,,27,73,3/31/2023,176477.57684182274
1269,2775,Norman County,county,MN,MN,,27,107,3/31/2023,146873.55002634972
1493,2776,Wilkin County,county,MN,MN,"Wahpeton, ND-MN",27,167,3/31/2023,189552.81683614687
535,2811,Grant County,county,MN,MN,,27,51,3/31/2023,202333.94252816535
1871,2842,Lincoln County,county,MN,MN,,27,81,3/31/2023,165872.13809010384
140,2850,Cook County,county,MN,MN,,27,31,3/31/2023,356989.45227614767
2398,2865,Mahnomen County,county,MN,MN,,27,87,3/31/2023,160872.5250475408
2630,2892,Big Stone County,county,MN,MN,,27,11,3/31/2023,164335.93046066476
1841,2951,Kittson County,county,MN,MN,,27,69,3/31/2023,158105.8288377213
2497,2974,Red Lake County,county,MN,MN,,27,125,3/31/2023,201176.3171617729
3275,2981,Lake of the Woods County,county,MN,MN,,27,77,3/31/2023,207906.2528365862
2580,3016,Traverse County,county,MN,MN,,27,155,3/31/2023,132921.17505573083
2339,32,Hennepin County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,53,4/30/2023,362168.6292
1349,126,Ramsey County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,123,4/30/2023,313068.34484269324
971,162,Dakota County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,37,4/30/2023,367161.1045370868
373,198,Anoka County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,3,4/30/2023,343284.26658683363
3061,264,Washington County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,163,4/30/2023,414608.0331797453
3129,340,Saint Louis County,county,MN,MN,"Duluth, MN-WI",27,137,4/30/2023,207397.8831642253
1951,415,Olmsted County,county,MN,MN,"Rochester, MN",27,109,4/30/2023,313448.7893185158
2037,426,Stearns County,county,MN,MN,"St. Cloud, MN",27,145,4/30/2023,274736.1754550165
711,450,Scott County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,139,4/30/2023,413215.2833698306
1500,469,Wright County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,171,4/30/2023,363170.54381776135
924,579,Carver County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,19,4/30/2023,456622.5421838942
2846,630,Sherburne County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,141,4/30/2023,352875.3082493323
2891,788,Blue Earth County,county,MN,MN,"Mankato, MN",27,13,4/30/2023,264485.1147238678
304,813,Rice County,county,MN,MN,"Faribault-Northfield, MN",27,131,4/30/2023,306931.8274863547
2675,823,Crow Wing County,county,MN,MN,"Brainerd, MN",27,35,4/30/2023,327381.91964960395
125,834,Clay County,county,MN,MN,"Fargo, ND-MN",27,27,4/30/2023,276261.79540428834
2992,886,Otter Tail County,county,MN,MN,"Fergus Falls, MN",27,111,4/30/2023,276946.9331815799
1615,920,Chisago County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,25,4/30/2023,352653.5385702281
1498,1002,Winona County,county,MN,MN,"Winona, MN",27,169,4/30/2023,238053.3246109025
1727,1044,Goodhue County,county,MN,MN,"Red Wing, MN",27,49,4/30/2023,293758.39763556427
2139,1066,Beltrami County,county,MN,MN,"Bemidji, MN",27,7,4/30/2023,226442.00954049217
1113,1089,Itasca County,county,MN,MN,"Grand Rapids, MN",27,61,4/30/2023,216880.40101785236
2762,1122,Kandiyohi County,county,MN,MN,"Willmar, MN",27,67,4/30/2023,244999.63528110864
867,1174,Benton County,county,MN,MN,"St. Cloud, MN",27,9,4/30/2023,267129.4501218921
1111,1190,Isanti County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,59,4/30/2023,307502.67265842017
652,1203,Mower County,county,MN,MN,"Austin, MN",27,99,4/30/2023,167817.16567186546
1674,1229,Douglas County,county,MN,MN,"Alexandria, MN",27,41,4/30/2023,297633.8163349069
1399,1267,Steele County,county,MN,MN,"Owatonna, MN",27,147,4/30/2023,252874.86691770228
1189,1292,McLeod County,county,MN,MN,"Hutchinson, MN",27,85,4/30/2023,253378.0414839052
1588,1307,Carlton County,county,MN,MN,"Duluth, MN-WI",27,17,4/30/2023,258307.8062816025
862,1333,Becker County,county,MN,MN,,27,5,4/30/2023,308875.35027755954
2456,1355,Nicollet County,county,MN,MN,"Mankato, MN",27,103,4/30/2023,269182.77906571026
2446,1371,Morrison County,county,MN,MN,,27,97,4/30/2023,260929.1719196244
288,1429,Polk County,county,MN,MN,"Grand Forks, ND-MN",27,119,4/30/2023,207097.60999442032
2295,1448,Freeborn County,county,MN,MN,"Albert Lea, MN",27,47,4/30/2023,168760.17604271704
111,1474,Cass County,county,MN,MN,"Brainerd, MN",27,21,4/30/2023,280937.2743725449
282,1494,Pine County,county,MN,MN,,27,115,4/30/2023,227717.43600400255
2389,1510,Le Sueur County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,79,4/30/2023,312444.1339565249
2965,1592,Mille Lacs County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,95,4/30/2023,274997.90285016166
405,1612,Brown County,county,MN,MN,"New Ulm, MN",27,15,4/30/2023,192712.62172221972
248,1627,Lyon County,county,MN,MN,"Marshall, MN",27,83,4/30/2023,194185.1224991648
320,1639,Todd County,county,MN,MN,,27,153,4/30/2023,234092.2791652876
1193,1720,Meeker County,county,MN,MN,,27,93,4/30/2023,252164.01036027377
1268,1765,Nobles County,county,MN,MN,"Worthington, MN",27,105,4/30/2023,213079.4196356309
2064,1803,Wabasha County,county,MN,MN,"Rochester, MN",27,157,4/30/2023,264715.3032445466
1786,1813,Hubbard County,county,MN,MN,,27,57,4/30/2023,274456.3449161881
2263,1815,Fillmore County,county,MN,MN,"Rochester, MN",27,45,4/30/2023,253774.6319524376
483,1830,Dodge County,county,MN,MN,"Rochester, MN",27,39,4/30/2023,287376.0883541422
1179,1874,Martin County,county,MN,MN,"Fairmont, MN",27,91,4/30/2023,180376.1675898903
1484,1933,Waseca County,county,MN,MN,,27,161,4/30/2023,224238.5010021309
1783,1941,Houston County,county,MN,MN,"La Crosse-Onalaska, WI-MN",27,55,4/30/2023,269272.9731
1831,2098,Kanabec County,county,MN,MN,,27,65,4/30/2023,239366.19023738496
822,2112,Aitkin County,county,MN,MN,,27,1,4/30/2023,234338.8973945959
1995,2133,Redwood County,county,MN,MN,,27,127,4/30/2023,158798.50073926375
1359,2138,Roseau County,county,MN,MN,,27,135,4/30/2023,227521.20860266013
1390,2158,Sibley County,county,MN,MN,,27,143,4/30/2023,258812.27098764383
2498,2172,Renville County,county,MN,MN,,27,129,4/30/2023,167837.48749895467
2996,2219,Pennington County,county,MN,MN,,27,113,4/30/2023,205324.56745217872
1463,2223,Wadena County,county,MN,MN,,27,159,4/30/2023,195247.4356
2697,2231,Faribault County,county,MN,MN,,27,43,4/30/2023,135633.6586449229
2200,2310,Chippewa County,county,MN,MN,,27,23,4/30/2023,184552.69540161596
3098,2342,Koochiching County,county,MN,MN,,27,71,4/30/2023,143245.06079614934
2906,2386,Cottonwood County,county,MN,MN,,27,33,4/30/2023,159014.18894640435
2595,2408,Watonwan County,county,MN,MN,,27,165,4/30/2023,140261.00371040206
298,2409,Pope County,county,MN,MN,,27,121,4/30/2023,281787.2241862865
223,2430,Lake County,county,MN,MN,"Duluth, MN-WI",27,75,4/30/2023,234614.8220919997
1803,2484,Jackson County,county,MN,MN,,27,63,4/30/2023,179169.79357764032
740,2505,Swift County,county,MN,MN,,27,151,4/30/2023,163591.62912596558
306,2509,Rock County,county,MN,MN,,27,133,4/30/2023,220426.06458199848
2041,2512,Stevens County,county,MN,MN,,27,149,4/30/2023,198148.88096394445
3264,2519,Yellow Medicine County,county,MN,MN,,27,173,4/30/2023,153216.4930348184
2826,2542,Pipestone County,county,MN,MN,,27,117,4/30/2023,161149.31735962894
2411,2559,Marshall County,county,MN,MN,,27,89,4/30/2023,198739.1766766495
2904,2607,Clearwater County,county,MN,MN,,27,29,4/30/2023,196275.0357727219
1249,2644,Murray County,county,MN,MN,,27,101,4/30/2023,193989.30720328228
3212,2757,Lac Qui Parle County,county,MN,MN,,27,73,4/30/2023,177250.12848371407
1269,2775,Norman County,county,MN,MN,,27,107,4/30/2023,148370.5154640288
1493,2776,Wilkin County,county,MN,MN,"Wahpeton, ND-MN",27,167,4/30/2023,191683.33142919067
535,2811,Grant County,county,MN,MN,,27,51,4/30/2023,203861.9325180658
1871,2842,Lincoln County,county,MN,MN,,27,81,4/30/2023,167976.09657740282
140,2850,Cook County,county,MN,MN,,27,31,4/30/2023,360870.2781199405
2398,2865,Mahnomen County,county,MN,MN,,27,87,4/30/2023,162332.64730100823
2630,2892,Big Stone County,county,MN,MN,,27,11,4/30/2023,167245.34871459825
1841,2951,Kittson County,county,MN,MN,,27,69,4/30/2023,158040.7474564611
2497,2974,Red Lake County,county,MN,MN,,27,125,4/30/2023,203669.73068375388
3275,2981,Lake of the Woods County,county,MN,MN,,27,77,4/30/2023,210842.4907345361
2580,3016,Traverse County,county,MN,MN,,27,155,4/30/2023,134622.93344064555
2339,32,Hennepin County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,53,5/31/2023,363079.2852651792
1349,126,Ramsey County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,123,5/31/2023,314790.8300011088
971,162,Dakota County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,37,5/31/2023,368273.7680146816
373,198,Anoka County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,3,5/31/2023,344260.28328924143
3061,264,Washington County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,163,5/31/2023,416482.68947828136
3129,340,Saint Louis County,county,MN,MN,"Duluth, MN-WI",27,137,5/31/2023,209470.6299751353
1951,415,Olmsted County,county,MN,MN,"Rochester, MN",27,109,5/31/2023,315289.9851714873
2037,426,Stearns County,county,MN,MN,"St. Cloud, MN",27,145,5/31/2023,275729.62282459176
711,450,Scott County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,139,5/31/2023,414105.3858205913
1500,469,Wright County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,171,5/31/2023,365691.6898998594
924,579,Carver County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,19,5/31/2023,459414.2272174342
2846,630,Sherburne County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,141,5/31/2023,354015.6201502863
2891,788,Blue Earth County,county,MN,MN,"Mankato, MN",27,13,5/31/2023,265199.1228
304,813,Rice County,county,MN,MN,"Faribault-Northfield, MN",27,131,5/31/2023,308313.2119459472
2675,823,Crow Wing County,county,MN,MN,"Brainerd, MN",27,35,5/31/2023,330274.1146837674
125,834,Clay County,county,MN,MN,"Fargo, ND-MN",27,27,5/31/2023,278262.9773823621
2992,886,Otter Tail County,county,MN,MN,"Fergus Falls, MN",27,111,5/31/2023,279159.5038310928
1615,920,Chisago County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,25,5/31/2023,355037.3172598424
1498,1002,Winona County,county,MN,MN,"Winona, MN",27,169,5/31/2023,239801.95599564488
1727,1044,Goodhue County,county,MN,MN,"Red Wing, MN",27,49,5/31/2023,294792.8401751719
2139,1066,Beltrami County,county,MN,MN,"Bemidji, MN",27,7,5/31/2023,228788.91386115915
1113,1089,Itasca County,county,MN,MN,"Grand Rapids, MN",27,61,5/31/2023,218980.55229473967
2762,1122,Kandiyohi County,county,MN,MN,"Willmar, MN",27,67,5/31/2023,246511.39233691889
867,1174,Benton County,county,MN,MN,"St. Cloud, MN",27,9,5/31/2023,269021.12522100337
1111,1190,Isanti County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,59,5/31/2023,308485.8689211927
652,1203,Mower County,county,MN,MN,"Austin, MN",27,99,5/31/2023,168340.6952577486
1674,1229,Douglas County,county,MN,MN,"Alexandria, MN",27,41,5/31/2023,300440.0634975112
1399,1267,Steele County,county,MN,MN,"Owatonna, MN",27,147,5/31/2023,254473.6328
1189,1292,McLeod County,county,MN,MN,"Hutchinson, MN",27,85,5/31/2023,254393.06930111512
1588,1307,Carlton County,county,MN,MN,"Duluth, MN-WI",27,17,5/31/2023,262120.7408541687
862,1333,Becker County,county,MN,MN,,27,5,5/31/2023,311385.9337856612
2456,1355,Nicollet County,county,MN,MN,"Mankato, MN",27,103,5/31/2023,270150.3244249797
2446,1371,Morrison County,county,MN,MN,,27,97,5/31/2023,263451.38156035746
288,1429,Polk County,county,MN,MN,"Grand Forks, ND-MN",27,119,5/31/2023,208674.9908687344
2295,1448,Freeborn County,county,MN,MN,"Albert Lea, MN",27,47,5/31/2023,169833.92302069216
111,1474,Cass County,county,MN,MN,"Brainerd, MN",27,21,5/31/2023,283635.05861507653
282,1494,Pine County,county,MN,MN,,27,115,5/31/2023,227866.1041767759
2389,1510,Le Sueur County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,79,5/31/2023,313407.83162005973
2965,1592,Mille Lacs County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,95,5/31/2023,276926.8612153109
405,1612,Brown County,county,MN,MN,"New Ulm, MN",27,15,5/31/2023,193641.0918324412
248,1627,Lyon County,county,MN,MN,"Marshall, MN",27,83,5/31/2023,194810.39138502805
320,1639,Todd County,county,MN,MN,,27,153,5/31/2023,236974.5088900649
1193,1720,Meeker County,county,MN,MN,,27,93,5/31/2023,253458.6965767496
1268,1765,Nobles County,county,MN,MN,"Worthington, MN",27,105,5/31/2023,214575.5402877296
2064,1803,Wabasha County,county,MN,MN,"Rochester, MN",27,157,5/31/2023,266652.65363843326
1786,1813,Hubbard County,county,MN,MN,,27,57,5/31/2023,276533.0681703631
2263,1815,Fillmore County,county,MN,MN,"Rochester, MN",27,45,5/31/2023,256592.1602
483,1830,Dodge County,county,MN,MN,"Rochester, MN",27,39,5/31/2023,288799.4610628329
1179,1874,Martin County,county,MN,MN,"Fairmont, MN",27,91,5/31/2023,182149.79285599044
1484,1933,Waseca County,county,MN,MN,,27,161,5/31/2023,225332.88776807525
1783,1941,Houston County,county,MN,MN,"La Crosse-Onalaska, WI-MN",27,55,5/31/2023,271617.97791761585
1831,2098,Kanabec County,county,MN,MN,,27,65,5/31/2023,240163.44458011084
822,2112,Aitkin County,county,MN,MN,,27,1,5/31/2023,235029.9716118743
1995,2133,Redwood County,county,MN,MN,,27,127,5/31/2023,160498.03231894548
1359,2138,Roseau County,county,MN,MN,,27,135,5/31/2023,231212.30516079967
1390,2158,Sibley County,county,MN,MN,,27,143,5/31/2023,260600.1249521006
2498,2172,Renville County,county,MN,MN,,27,129,5/31/2023,169853.1992433467
2996,2219,Pennington County,county,MN,MN,,27,113,5/31/2023,206410.7158007658
1463,2223,Wadena County,county,MN,MN,,27,159,5/31/2023,197863.1976886844
2697,2231,Faribault County,county,MN,MN,,27,43,5/31/2023,135481.19388644505
2200,2310,Chippewa County,county,MN,MN,,27,23,5/31/2023,186385.48524832012
3098,2342,Koochiching County,county,MN,MN,,27,71,5/31/2023,145565.70627368803
2906,2386,Cottonwood County,county,MN,MN,,27,33,5/31/2023,159448.58428960806
2595,2408,Watonwan County,county,MN,MN,,27,165,5/31/2023,139820.97879903103
298,2409,Pope County,county,MN,MN,,27,121,5/31/2023,283028.1466972227
223,2430,Lake County,county,MN,MN,"Duluth, MN-WI",27,75,5/31/2023,234939.1414102229
1803,2484,Jackson County,county,MN,MN,,27,63,5/31/2023,180119.8065739283
740,2505,Swift County,county,MN,MN,,27,151,5/31/2023,165341.73023809586
306,2509,Rock County,county,MN,MN,,27,133,5/31/2023,222475.53654975232
2041,2512,Stevens County,county,MN,MN,,27,149,5/31/2023,201044.80305026416
3264,2519,Yellow Medicine County,county,MN,MN,,27,173,5/31/2023,153680.8544275414
2826,2542,Pipestone County,county,MN,MN,,27,117,5/31/2023,162861.1946992286
2411,2559,Marshall County,county,MN,MN,,27,89,5/31/2023,200328.11799876625
2904,2607,Clearwater County,county,MN,MN,,27,29,5/31/2023,199853.4255202416
1249,2644,Murray County,county,MN,MN,,27,101,5/31/2023,196187.54870762912
3212,2757,Lac Qui Parle County,county,MN,MN,,27,73,5/31/2023,178552.18545964174
1269,2775,Norman County,county,MN,MN,,27,107,5/31/2023,149828.73585146063
1493,2776,Wilkin County,county,MN,MN,"Wahpeton, ND-MN",27,167,5/31/2023,193873.2140119718
535,2811,Grant County,county,MN,MN,,27,51,5/31/2023,205131.0525697494
1871,2842,Lincoln County,county,MN,MN,,27,81,5/31/2023,170323.5317869912
140,2850,Cook County,county,MN,MN,,27,31,5/31/2023,366360.5350848792
2398,2865,Mahnomen County,county,MN,MN,,27,87,5/31/2023,163271.96108579353
2630,2892,Big Stone County,county,MN,MN,,27,11,5/31/2023,170049.46357131554
1841,2951,Kittson County,county,MN,MN,,27,69,5/31/2023,158494.42679708524
2497,2974,Red Lake County,county,MN,MN,,27,125,5/31/2023,206269.4434616956
3275,2981,Lake of the Woods County,county,MN,MN,,27,77,5/31/2023,212934.4571982678
2580,3016,Traverse County,county,MN,MN,,27,155,5/31/2023,135707.74182538825
2339,32,Hennepin County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,53,6/30/2023,364890.0270076326
1349,126,Ramsey County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,123,6/30/2023,316723.9834482586
971,162,Dakota County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,37,6/30/2023,370031.264133712
373,198,Anoka County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,3,6/30/2023,345532.46790141496
3061,264,Washington County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,163,6/30/2023,418602.1988141725
3129,340,Saint Louis County,county,MN,MN,"Duluth, MN-WI",27,137,6/30/2023,211561.5736166742
1951,415,Olmsted County,county,MN,MN,"Rochester, MN",27,109,6/30/2023,317178.5825
2037,426,Stearns County,county,MN,MN,"St. Cloud, MN",27,145,6/30/2023,276678.17749414925
711,450,Scott County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,139,6/30/2023,415653.9987661801
1500,469,Wright County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,171,6/30/2023,367699.4873552674
924,579,Carver County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,19,6/30/2023,462116.4920632382
2846,630,Sherburne County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,141,6/30/2023,355299.40862791083
2891,788,Blue Earth County,county,MN,MN,"Mankato, MN",27,13,6/30/2023,266075.7167723376
304,813,Rice County,county,MN,MN,"Faribault-Northfield, MN",27,131,6/30/2023,309856.14197015105
2675,823,Crow Wing County,county,MN,MN,"Brainerd, MN",27,35,6/30/2023,333608.3334172542
125,834,Clay County,county,MN,MN,"Fargo, ND-MN",27,27,6/30/2023,279749.1669276604
2992,886,Otter Tail County,county,MN,MN,"Fergus Falls, MN",27,111,6/30/2023,281226.483800378
1615,920,Chisago County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,25,6/30/2023,357098.5159055887
1498,1002,Winona County,county,MN,MN,"Winona, MN",27,169,6/30/2023,241349.7540597505
1727,1044,Goodhue County,county,MN,MN,"Red Wing, MN",27,49,6/30/2023,296036.70485165133
2139,1066,Beltrami County,county,MN,MN,"Bemidji, MN",27,7,6/30/2023,231147.3146
1113,1089,Itasca County,county,MN,MN,"Grand Rapids, MN",27,61,6/30/2023,220610.37060654152
2762,1122,Kandiyohi County,county,MN,MN,"Willmar, MN",27,67,6/30/2023,247988.26926696664
867,1174,Benton County,county,MN,MN,"St. Cloud, MN",27,9,6/30/2023,270941.94279643585
1111,1190,Isanti County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,59,6/30/2023,309757.26372995804
652,1203,Mower County,county,MN,MN,"Austin, MN",27,99,6/30/2023,168892.15792936206
1674,1229,Douglas County,county,MN,MN,"Alexandria, MN",27,41,6/30/2023,302783.77677472704
1399,1267,Steele County,county,MN,MN,"Owatonna, MN",27,147,6/30/2023,256379.28335731063
1189,1292,McLeod County,county,MN,MN,"Hutchinson, MN",27,85,6/30/2023,255896.2321607984
1588,1307,Carlton County,county,MN,MN,"Duluth, MN-WI",27,17,6/30/2023,263230.07278982905
862,1333,Becker County,county,MN,MN,,27,5,6/30/2023,313585.6738039491
2456,1355,Nicollet County,county,MN,MN,"Mankato, MN",27,103,6/30/2023,271469.0382451135
2446,1371,Morrison County,county,MN,MN,,27,97,6/30/2023,265562.7621789369
288,1429,Polk County,county,MN,MN,"Grand Forks, ND-MN",27,119,6/30/2023,210776.5355282425
2295,1448,Freeborn County,county,MN,MN,"Albert Lea, MN",27,47,6/30/2023,170491.75892295278
111,1474,Cass County,county,MN,MN,"Brainerd, MN",27,21,6/30/2023,286476.2947892605
282,1494,Pine County,county,MN,MN,,27,115,6/30/2023,228415.96003938775
2389,1510,Le Sueur County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,79,6/30/2023,314586.84154090885
2965,1592,Mille Lacs County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,95,6/30/2023,278826.3584052044
405,1612,Brown County,county,MN,MN,"New Ulm, MN",27,15,6/30/2023,194547.765791856
248,1627,Lyon County,county,MN,MN,"Marshall, MN",27,83,6/30/2023,194405.97955842383
320,1639,Todd County,county,MN,MN,,27,153,6/30/2023,238849.90976371185
1193,1720,Meeker County,county,MN,MN,,27,93,6/30/2023,252976.5567744562
1268,1765,Nobles County,county,MN,MN,"Worthington, MN",27,105,6/30/2023,214098.03179925555
2064,1803,Wabasha County,county,MN,MN,"Rochester, MN",27,157,6/30/2023,268768.0037778504
1786,1813,Hubbard County,county,MN,MN,,27,57,6/30/2023,278922.5574693048
2263,1815,Fillmore County,county,MN,MN,"Rochester, MN",27,45,6/30/2023,259156.16587962725
483,1830,Dodge County,county,MN,MN,"Rochester, MN",27,39,6/30/2023,290245.2878627396
1179,1874,Martin County,county,MN,MN,"Fairmont, MN",27,91,6/30/2023,183878.55472225067
1484,1933,Waseca County,county,MN,MN,,27,161,6/30/2023,226185.5695637396
1783,1941,Houston County,county,MN,MN,"La Crosse-Onalaska, WI-MN",27,55,6/30/2023,273016.91639327403
1831,2098,Kanabec County,county,MN,MN,,27,65,6/30/2023,240733.45634181696
822,2112,Aitkin County,county,MN,MN,,27,1,6/30/2023,236392.0294203198
1995,2133,Redwood County,county,MN,MN,,27,127,6/30/2023,160912.18470831987
1359,2138,Roseau County,county,MN,MN,,27,135,6/30/2023,231158.86274615195
1390,2158,Sibley County,county,MN,MN,,27,143,6/30/2023,260018.9721274156
2498,2172,Renville County,county,MN,MN,,27,129,6/30/2023,171137.18335520514
2996,2219,Pennington County,county,MN,MN,,27,113,6/30/2023,205833.51301205665
1463,2223,Wadena County,county,MN,MN,,27,159,6/30/2023,199602.25958074923
2697,2231,Faribault County,county,MN,MN,,27,43,6/30/2023,135135.2462990003
2200,2310,Chippewa County,county,MN,MN,,27,23,6/30/2023,186808.4763383174
3098,2342,Koochiching County,county,MN,MN,,27,71,6/30/2023,146563.79664474973
2906,2386,Cottonwood County,county,MN,MN,,27,33,6/30/2023,159866.12036057902
2595,2408,Watonwan County,county,MN,MN,,27,165,6/30/2023,139310.45323381515
298,2409,Pope County,county,MN,MN,,27,121,6/30/2023,284744.10797282384
223,2430,Lake County,county,MN,MN,"Duluth, MN-WI",27,75,6/30/2023,235632.50110202903
1803,2484,Jackson County,county,MN,MN,,27,63,6/30/2023,181917.1257778917
740,2505,Swift County,county,MN,MN,,27,151,6/30/2023,166095.59947610178
306,2509,Rock County,county,MN,MN,,27,133,6/30/2023,223885.24036057235
2041,2512,Stevens County,county,MN,MN,,27,149,6/30/2023,200477.0278431199
3264,2519,Yellow Medicine County,county,MN,MN,,27,173,6/30/2023,153856.83039627082
2826,2542,Pipestone County,county,MN,MN,,27,117,6/30/2023,163312.33640142757
2411,2559,Marshall County,county,MN,MN,,27,89,6/30/2023,199379.4677744369
2904,2607,Clearwater County,county,MN,MN,,27,29,6/30/2023,200264.5854
1249,2644,Murray County,county,MN,MN,,27,101,6/30/2023,197008.70892594816
3212,2757,Lac Qui Parle County,county,MN,MN,,27,73,6/30/2023,178017.00503109107
1269,2775,Norman County,county,MN,MN,,27,107,6/30/2023,150772.96897214558
